Unnamed: 0,item_id
1703,FOODS_1_174_CA_4
1704,FOODS_1_174_TX_1
1705,FOODS_1_174_TX_2
1706,FOODS_1_174_TX_3
1707,FOODS_1_174_WI_1
1708,FOODS_1_174_WI_2
1709,FOODS_1_174_WI_3
1710,FOODS_1_175_CA_1
1711,FOODS_1_175_CA_2
1712,FOODS_1_175_CA_3
1713,FOODS_1_175_CA_4
1714,FOODS_1_175_TX_1
1715,FOODS_1_175_TX_2
1716,FOODS_1_175_TX_3
1717,FOODS_1_175_WI_1
1718,FOODS_1_175_WI_2
1719,FOODS_1_175_WI_3
1720,FOODS_1_176_CA_1
1721,FOODS_1_176_CA_2
1722,FOODS_1_176_CA_3
1723,FOODS_1_176_CA_4
1724,FOODS_1_176_TX_1
1725,FOODS_1_176_TX_2
1726,FOODS_1_176_TX_3
1727,FOODS_1_176_WI_1
1728,FOODS_1_176_WI_2
1729,FOODS_1_176_WI_3
1730,FOODS_1_177_CA_1
1731,FOODS_1_177_CA_2
1732,FOODS_1_177_CA_3
1733,FOODS_1_177_CA_4
1734,FOODS_1_177_TX_1
1735,FOODS_1_177_TX_2
1736,FOODS_1_177_TX_3
1737,FOODS_1_177_WI_1
1738,FOODS_1_177_WI_2
1739,FOODS_1_177_WI_3
1740,FOODS_1_178_CA_1
1741,FOODS_1_178_CA_2
1742,FOODS_1_178_CA_3
1743,FOODS_1_178_CA_4
1744,FOODS_1_178_TX_1
1745,FOODS_1_178_TX_2
1746,FOODS_1_178_TX_3
1747,FOODS_1_178_WI_1
1748,FOODS_1_178_WI_2
1749,FOODS_1_178_WI_3
1750,FOODS_1_179_CA_1
1751,FOODS_1_179_CA_2
1752,FOODS_1_179_CA_3
1753,FOODS_1_179_CA_4
1754,FOODS_1_179_TX_1
1755,FOODS_1_179_TX_2
1756,FOODS_1_179_TX_3
1757,FOODS_1_179_WI_1
1758,FOODS_1_179_WI_2
1759,FOODS_1_179_WI_3
1760,FOODS_1_180_CA_1
1761,FOODS_1_180_CA_2
1762,FOODS_1_180_CA_3
1763,FOODS_1_180_CA_4
1764,FOODS_1_180_TX_1
1765,FOODS_1_180_TX_2
1766,FOODS_1_180_TX_3
1767,FOODS_1_180_WI_1
1768,FOODS_1_180_WI_2
1769,FOODS_1_180_WI_3
1770,FOODS_1_181_CA_1
1771,FOODS_1_181_CA_2
1772,FOODS_1_181_CA_3
1773,FOODS_1_181_CA_4
1774,FOODS_1_181_TX_1
1775,FOODS_1_181_TX_2
1776,FOODS_1_181_TX_3
1777,FOODS_1_181_WI_1
1778,FOODS_1_181_WI_2
1779,FOODS_1_181_WI_3
1780,FOODS_1_182_CA_1
1781,FOODS_1_182_CA_2
1782,FOODS_1_182_CA_3
1783,FOODS_1_182_CA_4
1784,FOODS_1_182_TX_1
1785,FOODS_1_182_TX_2
1786,FOODS_1_182_TX_3
1787,FOODS_1_182_WI_1
1788,FOODS_1_182_WI_2
1789,FOODS_1_182_WI_3
1790,FOODS_1_183_CA_1
1791,FOODS_1_183_CA_2
1792,FOODS_1_183_CA_3
1793,FOODS_1_183_CA_4
1794,FOODS_1_183_TX_1
1795,FOODS_1_183_TX_2
1796,FOODS_1_183_TX_3
1797,FOODS_1_183_WI_1
1798,FOODS_1_183_WI_2
1799,FOODS_1_183_WI_3
1800,FOODS_1_184_CA_1
1801,FOODS_1_184_CA_2
1802,FOODS_1_184_CA_3
1803,FOODS_1_184_CA_4
1804,FOODS_1_184_TX_1
1805,FOODS_1_184_TX_2
1806,FOODS_1_184_TX_3
1807,FOODS_1_184_WI_1
1808,FOODS_1_184_WI_2
1809,FOODS_1_184_WI_3
1810,FOODS_1_185_CA_1
1811,FOODS_1_185_CA_2
1812,FOODS_1_185_CA_3
1813,FOODS_1_185_CA_4
1814,FOODS_1_185_TX_1
1815,FOODS_1_185_TX_2
1816,FOODS_1_185_TX_3
1817,FOODS_1_185_WI_1
1818,FOODS_1_185_WI_2
1819,FOODS_1_185_WI_3
1820,FOODS_1_186_CA_1
1821,FOODS_1_186_CA_2
1822,FOODS_1_186_CA_3
1823,FOODS_1_186_CA_4
1824,FOODS_1_186_TX_1
1825,FOODS_1_186_TX_2
1826,FOODS_1_186_TX_3
1827,FOODS_1_186_WI_1
1828,FOODS_1_186_WI_2
1829,FOODS_1_186_WI_3
1830,FOODS_1_187_CA_1
1831,FOODS_1_187_CA_2
1832,FOODS_1_187_CA_3
1833,FOODS_1_187_CA_4
1834,FOODS_1_187_TX_1
1835,FOODS_1_187_TX_2
1836,FOODS_1_187_TX_3
1837,FOODS_1_187_WI_1
1838,FOODS_1_187_WI_2
1839,FOODS_1_187_WI_3
1840,FOODS_1_188_CA_1
1841,FOODS_1_188_CA_2
1842,FOODS_1_188_CA_3
1843,FOODS_1_188_CA_4
1844,FOODS_1_188_TX_1
1845,FOODS_1_188_TX_2
1846,FOODS_1_188_TX_3
1847,FOODS_1_188_WI_1
1848,FOODS_1_188_WI_2
1849,FOODS_1_188_WI_3
1850,FOODS_1_189_CA_1
1851,FOODS_1_189_CA_2
1852,FOODS_1_189_CA_3
1853,FOODS_1_189_CA_4
1854,FOODS_1_189_TX_1
1855,FOODS_1_189_TX_2
1856,FOODS_1_189_TX_3
1857,FOODS_1_189_WI_1
1858,FOODS_1_189_WI_2
1859,FOODS_1_189_WI_3
1860,FOODS_1_190_CA_1
1861,FOODS_1_190_CA_2
1862,FOODS_1_190_CA_3
1863,FOODS_1_190_CA_4
1864,FOODS_1_190_TX_1
1865,FOODS_1_190_TX_2
1866,FOODS_1_190_TX_3
1867,FOODS_1_190_WI_1
1868,FOODS_1_190_WI_2
1869,FOODS_1_190_WI_3
1870,FOODS_1_191_CA_1
1871,FOODS_1_191_CA_2
1872,FOODS_1_191_CA_3
1873,FOODS_1_191_CA_4
1874,FOODS_1_191_TX_1
1875,FOODS_1_191_TX_2
1876,FOODS_1_191_TX_3
1877,FOODS_1_191_WI_1
1878,FOODS_1_191_WI_2
1879,FOODS_1_191_WI_3
1880,FOODS_1_192_CA_1
1881,FOODS_1_192_CA_2
1882,FOODS_1_192_CA_3
1883,FOODS_1_192_CA_4
1884,FOODS_1_192_TX_1
1885,FOODS_1_192_TX_2
1886,FOODS_1_192_TX_3
1887,FOODS_1_192_WI_1
1888,FOODS_1_192_WI_2
1889,FOODS_1_192_WI_3
1890,FOODS_1_193_CA_1
1891,FOODS_1_193_CA_2
1892,FOODS_1_193_CA_3
1893,FOODS_1_193_CA_4
1894,FOODS_1_193_TX_1
1895,FOODS_1_193_TX_2
1896,FOODS_1_193_TX_3
1897,FOODS_1_193_WI_1
1898,FOODS_1_193_WI_2
1899,FOODS_1_193_WI_3
1900,FOODS_1_194_CA_1
1901,FOODS_1_194_CA_2
1902,FOODS_1_194_CA_3
1903,FOODS_1_194_CA_4
1904,FOODS_1_194_TX_1
1905,FOODS_1_194_TX_2
1906,FOODS_1_194_TX_3
1907,FOODS_1_194_WI_1
1908,FOODS_1_194_WI_2
1909,FOODS_1_194_WI_3
1910,FOODS_1_195_CA_1
1911,FOODS_1_195_CA_2
1912,FOODS_1_195_CA_3
1913,FOODS_1_195_CA_4
1914,FOODS_1_195_TX_1
1915,FOODS_1_195_TX_2
1916,FOODS_1_195_TX_3
1917,FOODS_1_195_WI_1
1918,FOODS_1_195_WI_2
1919,FOODS_1_195_WI_3
1920,FOODS_1_196_CA_1
1921,FOODS_1_196_CA_2
1922,FOODS_1_196_CA_3
1923,FOODS_1_196_CA_4
1924,FOODS_1_196_TX_1
1925,FOODS_1_196_TX_2
1926,FOODS_1_196_TX_3
1927,FOODS_1_196_WI_1
1928,FOODS_1_196_WI_2
1929,FOODS_1_196_WI_3
1930,FOODS_1_197_CA_1
1931,FOODS_1_197_CA_2
1932,FOODS_1_197_CA_3
1933,FOODS_1_197_CA_4
1934,FOODS_1_197_TX_1
1935,FOODS_1_197_TX_2
1936,FOODS_1_197_TX_3
1937,FOODS_1_197_WI_1
1938,FOODS_1_197_WI_2
1939,FOODS_1_197_WI_3
1940,FOODS_1_198_CA_1
1941,FOODS_1_198_CA_2
1942,FOODS_1_198_CA_3
1943,FOODS_1_198_CA_4
1944,FOODS_1_198_TX_1
1945,FOODS_1_198_TX_2
1946,FOODS_1_198_TX_3
1947,FOODS_1_198_WI_1
1948,FOODS_1_198_WI_2
1949,FOODS_1_198_WI_3
1950,FOODS_1_199_CA_1
1951,FOODS_1_199_CA_2
1952,FOODS_1_199_CA_3
1953,FOODS_1_199_CA_4
1954,FOODS_1_199_TX_1
1955,FOODS_1_199_TX_2
1956,FOODS_1_199_TX_3
1957,FOODS_1_199_WI_1
1958,FOODS_1_199_WI_2
1959,FOODS_1_199_WI_3
1960,FOODS_1_200_CA_1
1961,FOODS_1_200_CA_2
1962,FOODS_1_200_CA_3
1963,FOODS_1_200_CA_4
1964,FOODS_1_200_TX_1
1965,FOODS_1_200_TX_2
1966,FOODS_1_200_TX_3
1967,FOODS_1_200_WI_1
1968,FOODS_1_200_WI_2
1969,FOODS_1_200_WI_3
1970,FOODS_1_201_CA_1
1971,FOODS_1_201_CA_2
1972,FOODS_1_201_CA_3
1973,FOODS_1_201_CA_4
1974,FOODS_1_201_TX_1
1975,FOODS_1_201_TX_2
1976,FOODS_1_201_TX_3
1977,FOODS_1_201_WI_1
1978,FOODS_1_201_WI_2
1979,FOODS_1_201_WI_3
1980,FOODS_1_202_CA_1
1981,FOODS_1_202_CA_2
1982,FOODS_1_202_CA_3
1983,FOODS_1_202_CA_4
1984,FOODS_1_202_TX_1
1985,FOODS_1_202_TX_2
1986,FOODS_1_202_TX_3
1987,FOODS_1_202_WI_1
1988,FOODS_1_202_WI_2
1989,FOODS_1_202_WI_3
1990,FOODS_1_203_CA_1
1991,FOODS_1_203_CA_2
1992,FOODS_1_203_CA_3
1993,FOODS_1_203_CA_4
1994,FOODS_1_203_TX_1
1995,FOODS_1_203_TX_2
1996,FOODS_1_203_TX_3
1997,FOODS_1_203_WI_1
1998,FOODS_1_203_WI_2
1999,FOODS_1_203_WI_3
2000,FOODS_1_204_CA_1
2001,FOODS_1_204_CA_2
2002,FOODS_1_204_CA_3
2003,FOODS_1_204_CA_4
2004,FOODS_1_204_TX_1
2005,FOODS_1_204_TX_2
2006,FOODS_1_204_TX_3
2007,FOODS_1_204_WI_1
2008,FOODS_1_204_WI_2
2009,FOODS_1_204_WI_3
2010,FOODS_1_205_CA_1
2011,FOODS_1_205_CA_2
2012,FOODS_1_205_CA_3
2013,FOODS_1_205_CA_4
2014,FOODS_1_205_TX_1
2015,FOODS_1_205_TX_2
2016,FOODS_1_205_TX_3
2017,FOODS_1_205_WI_1
2018,FOODS_1_205_WI_2
2019,FOODS_1_205_WI_3
2020,FOODS_1_206_CA_1
2021,FOODS_1_206_CA_2
2022,FOODS_1_206_CA_3
2023,FOODS_1_206_CA_4
2024,FOODS_1_206_TX_1
2025,FOODS_1_206_TX_2
2026,FOODS_1_206_TX_3
2027,FOODS_1_206_WI_1
2028,FOODS_1_206_WI_2
2029,FOODS_1_206_WI_3
2030,FOODS_1_207_CA_1
2031,FOODS_1_207_CA_2
2032,FOODS_1_207_CA_3
2033,FOODS_1_207_CA_4
2034,FOODS_1_207_TX_1
2035,FOODS_1_207_TX_2
2036,FOODS_1_207_TX_3
2037,FOODS_1_207_WI_1
2038,FOODS_1_207_WI_2
2039,FOODS_1_207_WI_3
2040,FOODS_1_208_CA_1
2041,FOODS_1_208_CA_2
2042,FOODS_1_208_CA_3
2043,FOODS_1_208_CA_4
2044,FOODS_1_208_TX_1
2045,FOODS_1_208_TX_2
2046,FOODS_1_208_TX_3
2047,FOODS_1_208_WI_1
2048,FOODS_1_208_WI_2
2049,FOODS_1_208_WI_3
2050,FOODS_1_209_CA_1
2051,FOODS_1_209_CA_2
2052,FOODS_1_209_CA_3
2053,FOODS_1_209_CA_4
2054,FOODS_1_209_TX_1
2055,FOODS_1_209_TX_2
2056,FOODS_1_209_TX_3
2057,FOODS_1_209_WI_1
2058,FOODS_1_209_WI_2
2059,FOODS_1_209_WI_3
2060,FOODS_1_210_CA_1
2061,FOODS_1_210_CA_2
2062,FOODS_1_210_CA_3
2063,FOODS_1_210_CA_4
2064,FOODS_1_210_TX_1
2065,FOODS_1_210_TX_2
2066,FOODS_1_210_TX_3
2067,FOODS_1_210_WI_1
2068,FOODS_1_210_WI_2
2069,FOODS_1_210_WI_3
2070,FOODS_1_211_CA_1
2071,FOODS_1_211_CA_2
2072,FOODS_1_211_CA_3
2073,FOODS_1_211_CA_4
2074,FOODS_1_211_TX_1
2075,FOODS_1_211_TX_2
2076,FOODS_1_211_TX_3
2077,FOODS_1_211_WI_1
2078,FOODS_1_211_WI_2
2079,FOODS_1_211_WI_3
2080,FOODS_1_212_CA_1
2081,FOODS_1_212_CA_2
2082,FOODS_1_212_CA_3
2083,FOODS_1_212_CA_4
2084,FOODS_1_212_TX_1
2085,FOODS_1_212_TX_2
2086,FOODS_1_212_TX_3
2087,FOODS_1_212_WI_1
2088,FOODS_1_212_WI_2
2089,FOODS_1_212_WI_3
2090,FOODS_1_213_CA_1
2091,FOODS_1_213_CA_2
2092,FOODS_1_213_CA_3
2093,FOODS_1_213_CA_4
2094,FOODS_1_213_TX_1
2095,FOODS_1_213_TX_2
2096,FOODS_1_213_TX_3
2097,FOODS_1_213_WI_1
2098,FOODS_1_213_WI_2
2099,FOODS_1_213_WI_3
2100,FOODS_1_214_CA_1
2101,FOODS_1_214_CA_2
2102,FOODS_1_214_CA_3
2103,FOODS_1_214_CA_4
2104,FOODS_1_214_TX_1
2105,FOODS_1_214_TX_2
2106,FOODS_1_214_TX_3
2107,FOODS_1_214_WI_1
2108,FOODS_1_214_WI_2
2109,FOODS_1_214_WI_3
2110,FOODS_1_215_CA_1
2111,FOODS_1_215_CA_2
2112,FOODS_1_215_CA_3
2113,FOODS_1_215_CA_4
2114,FOODS_1_215_TX_1
2115,FOODS_1_215_TX_2
2116,FOODS_1_215_TX_3
2117,FOODS_1_215_WI_1
2118,FOODS_1_215_WI_2
2119,FOODS_1_215_WI_3
2120,FOODS_1_216_CA_1
2121,FOODS_1_216_CA_2
2122,FOODS_1_216_CA_3
2123,FOODS_1_216_CA_4
2124,FOODS_1_216_TX_1
2125,FOODS_1_216_TX_2
2126,FOODS_1_216_TX_3
2127,FOODS_1_216_WI_1
2128,FOODS_1_216_WI_2
2129,FOODS_1_216_WI_3
2130,FOODS_1_217_CA_1
2131,FOODS_1_217_CA_2
2132,FOODS_1_217_CA_3
2133,FOODS_1_217_CA_4
2134,FOODS_1_217_TX_1
2135,FOODS_1_217_TX_2
2136,FOODS_1_217_TX_3
2137,FOODS_1_217_WI_1
2138,FOODS_1_217_WI_2
2139,FOODS_1_217_WI_3
2140,FOODS_1_218_CA_1
2141,FOODS_1_218_CA_2
2142,FOODS_1_218_CA_3
2143,FOODS_1_218_CA_4
2144,FOODS_1_218_TX_1
2145,FOODS_1_218_TX_2
2146,FOODS_1_218_TX_3
2147,FOODS_1_218_WI_1
2148,FOODS_1_218_WI_2
2149,FOODS_1_218_WI_3
2150,FOODS_1_219_CA_1
2151,FOODS_1_219_CA_2
2152,FOODS_1_219_CA_3
2153,FOODS_1_219_CA_4
2154,FOODS_1_219_TX_1
2155,FOODS_1_219_TX_2
2156,FOODS_1_219_TX_3
2157,FOODS_1_219_WI_1
2158,FOODS_1_219_WI_2
2159,FOODS_1_219_WI_3
2160,FOODS_2_001_CA_1
2161,FOODS_2_001_CA_2
2162,FOODS_2_001_CA_3
2163,FOODS_2_001_CA_4
2164,FOODS_2_001_TX_1
2165,FOODS_2_001_TX_2
2166,FOODS_2_001_TX_3
2167,FOODS_2_001_WI_1
2168,FOODS_2_001_WI_2
2169,FOODS_2_001_WI_3
2170,FOODS_2_002_CA_1
2171,FOODS_2_002_CA_2
2172,FOODS_2_002_CA_3
2173,FOODS_2_002_CA_4
2174,FOODS_2_002_TX_1
2175,FOODS_2_002_TX_2
2176,FOODS_2_002_TX_3
2177,FOODS_2_002_WI_1
2178,FOODS_2_002_WI_2
2179,FOODS_2_002_WI_3
2180,FOODS_2_003_CA_1
2181,FOODS_2_003_CA_2
2182,FOODS_2_003_CA_3
2183,FOODS_2_003_CA_4
2184,FOODS_2_003_TX_1
2185,FOODS_2_003_TX_2
2186,FOODS_2_003_TX_3
2187,FOODS_2_003_WI_1
2188,FOODS_2_003_WI_2
2189,FOODS_2_003_WI_3
2190,FOODS_2_004_CA_1
2191,FOODS_2_004_CA_2
2192,FOODS_2_004_CA_3
2193,FOODS_2_004_CA_4
2194,FOODS_2_004_TX_1
2195,FOODS_2_004_TX_2
2196,FOODS_2_004_TX_3
2197,FOODS_2_004_WI_1
2198,FOODS_2_004_WI_2
2199,FOODS_2_004_WI_3
2200,FOODS_2_005_CA_1
2201,FOODS_2_005_CA_2
2202,FOODS_2_005_CA_3
2203,FOODS_2_005_CA_4
2204,FOODS_2_005_TX_1
2205,FOODS_2_005_TX_2
2206,FOODS_2_005_TX_3
2207,FOODS_2_005_WI_1
2208,FOODS_2_005_WI_2
2209,FOODS_2_005_WI_3
2210,FOODS_2_006_CA_1
2211,FOODS_2_006_CA_2
2212,FOODS_2_006_CA_3
2213,FOODS_2_006_CA_4
2214,FOODS_2_006_TX_1
2215,FOODS_2_006_TX_2
2216,FOODS_2_006_TX_3
2217,FOODS_2_006_WI_1
2218,FOODS_2_006_WI_2
2219,FOODS_2_006_WI_3
2220,FOODS_2_007_CA_1
2221,FOODS_2_007_CA_2
2222,FOODS_2_007_CA_3
2223,FOODS_2_007_CA_4
2224,FOODS_2_007_TX_1
2225,FOODS_2_007_TX_2
2226,FOODS_2_007_TX_3
2227,FOODS_2_007_WI_1
2228,FOODS_2_007_WI_2
2229,FOODS_2_007_WI_3
2230,FOODS_2_008_CA_1
2231,FOODS_2_008_CA_2
2232,FOODS_2_008_CA_3
2233,FOODS_2_008_CA_4
2234,FOODS_2_008_TX_1
2235,FOODS_2_008_TX_2
2236,FOODS_2_008_TX_3
2237,FOODS_2_008_WI_1
2238,FOODS_2_008_WI_2
2239,FOODS_2_008_WI_3
2240,FOODS_2_009_CA_1
2241,FOODS_2_009_CA_2
2242,FOODS_2_009_CA_3
2243,FOODS_2_009_CA_4
2244,FOODS_2_009_TX_1
2245,FOODS_2_009_TX_2
2246,FOODS_2_009_TX_3
2247,FOODS_2_009_WI_1
2248,FOODS_2_009_WI_2
2249,FOODS_2_009_WI_3
2250,FOODS_2_010_CA_1
2251,FOODS_2_010_CA_2
2252,FOODS_2_010_CA_3
2253,FOODS_2_010_CA_4
2254,FOODS_2_010_TX_1
2255,FOODS_2_010_TX_2
2256,FOODS_2_010_TX_3
2257,FOODS_2_010_WI_1
2258,FOODS_2_010_WI_2
2259,FOODS_2_010_WI_3
2260,FOODS_2_011_CA_1
2261,FOODS_2_011_CA_2
2262,FOODS_2_011_CA_3
2263,FOODS_2_011_CA_4
2264,FOODS_2_011_TX_1
2265,FOODS_2_011_TX_2
2266,FOODS_2_011_TX_3
2267,FOODS_2_011_WI_1
2268,FOODS_2_011_WI_2
2269,FOODS_2_011_WI_3
2270,FOODS_2_012_CA_1
2271,FOODS_2_012_CA_2
2272,FOODS_2_012_CA_3
2273,FOODS_2_012_CA_4
2274,FOODS_2_012_TX_1
2275,FOODS_2_012_TX_2
2276,FOODS_2_012_TX_3
2277,FOODS_2_012_WI_1
2278,FOODS_2_012_WI_2
2279,FOODS_2_012_WI_3
2280,FOODS_2_013_CA_1
2281,FOODS_2_013_CA_2
2282,FOODS_2_013_CA_3
2283,FOODS_2_013_CA_4
2284,FOODS_2_013_TX_1
2285,FOODS_2_013_TX_2
2286,FOODS_2_013_TX_3
2287,FOODS_2_013_WI_1
2288,FOODS_2_013_WI_2
2289,FOODS_2_013_WI_3
2290,FOODS_2_014_CA_1
2291,FOODS_2_014_CA_2
2292,FOODS_2_014_CA_3
2293,FOODS_2_014_CA_4
2294,FOODS_2_014_TX_1
2295,FOODS_2_014_TX_2
2296,FOODS_2_014_TX_3
2297,FOODS_2_014_WI_1
2298,FOODS_2_014_WI_2
2299,FOODS_2_014_WI_3
2300,FOODS_2_015_CA_1
2301,FOODS_2_015_CA_2
2302,FOODS_2_015_CA_3
2303,FOODS_2_015_CA_4
2304,FOODS_2_015_TX_1
2305,FOODS_2_015_TX_2
2306,FOODS_2_015_TX_3
2307,FOODS_2_015_WI_1
2308,FOODS_2_015_WI_2
2309,FOODS_2_015_WI_3
2310,FOODS_2_016_CA_1
2311,FOODS_2_016_CA_2
2312,FOODS_2_016_CA_3
2313,FOODS_2_016_CA_4
2314,FOODS_2_016_TX_1
2315,FOODS_2_016_TX_2
2316,FOODS_2_016_TX_3
2317,FOODS_2_016_WI_1
2318,FOODS_2_016_WI_2
2319,FOODS_2_016_WI_3
2320,FOODS_2_017_CA_1
2321,FOODS_2_017_CA_2
2322,FOODS_2_017_CA_3
2323,FOODS_2_017_CA_4
2324,FOODS_2_017_TX_1
2325,FOODS_2_017_TX_2
2326,FOODS_2_017_TX_3
2327,FOODS_2_017_WI_1
2328,FOODS_2_017_WI_2
2329,FOODS_2_017_WI_3
2330,FOODS_2_018_CA_1
2331,FOODS_2_018_CA_2
2332,FOODS_2_018_CA_3
2333,FOODS_2_018_CA_4
2334,FOODS_2_018_TX_1
2335,FOODS_2_018_TX_2
2336,FOODS_2_018_TX_3
2337,FOODS_2_018_WI_1
2338,FOODS_2_018_WI_2
2339,FOODS_2_018_WI_3
2340,FOODS_2_019_CA_1
2341,FOODS_2_019_CA_2
2342,FOODS_2_019_CA_3
2343,FOODS_2_019_CA_4
2344,FOODS_2_019_TX_1
2345,FOODS_2_019_TX_2
2346,FOODS_2_019_TX_3
2347,FOODS_2_019_WI_1
2348,FOODS_2_019_WI_2
2349,FOODS_2_019_WI_3
2350,FOODS_2_020_CA_1
2351,FOODS_2_020_CA_2
2352,FOODS_2_020_CA_3
2353,FOODS_2_020_CA_4
2354,FOODS_2_020_TX_1
2355,FOODS_2_020_TX_2
2356,FOODS_2_020_TX_3
2357,FOODS_2_020_WI_1
2358,FOODS_2_020_WI_2
2359,FOODS_2_020_WI_3
2360,FOODS_2_021_CA_1
2361,FOODS_2_021_CA_2
2362,FOODS_2_021_CA_3
2363,FOODS_2_021_CA_4
2364,FOODS_2_021_TX_1
2365,FOODS_2_021_TX_2
2366,FOODS_2_021_TX_3
2367,FOODS_2_021_WI_1
2368,FOODS_2_021_WI_2
2369,FOODS_2_021_WI_3
2370,FOODS_2_022_CA_1
2371,FOODS_2_022_CA_2
2372,FOODS_2_022_CA_3
2373,FOODS_2_022_CA_4
2374,FOODS_2_022_TX_1
2375,FOODS_2_022_TX_2
2376,FOODS_2_022_TX_3
2377,FOODS_2_022_WI_1
2378,FOODS_2_022_WI_2
2379,FOODS_2_022_WI_3
2380,FOODS_2_023_CA_1
2381,FOODS_2_023_CA_2
2382,FOODS_2_023_CA_3
2383,FOODS_2_023_CA_4
2384,FOODS_2_023_TX_1
2385,FOODS_2_023_TX_2
2386,FOODS_2_023_TX_3
2387,FOODS_2_023_WI_1
2388,FOODS_2_023_WI_2
2389,FOODS_2_023_WI_3
2390,FOODS_2_024_CA_1
2391,FOODS_2_024_CA_2
2392,FOODS_2_024_CA_3
2393,FOODS_2_024_CA_4
2394,FOODS_2_024_TX_1
2395,FOODS_2_024_TX_2
2396,FOODS_2_024_TX_3
2397,FOODS_2_024_WI_1
2398,FOODS_2_024_WI_2
2399,FOODS_2_024_WI_3
2400,FOODS_2_025_CA_1
2401,FOODS_2_025_CA_2
2402,FOODS_2_025_CA_3
2403,FOODS_2_025_CA_4
2404,FOODS_2_025_TX_1
2405,FOODS_2_025_TX_2
2406,FOODS_2_025_TX_3
2407,FOODS_2_025_WI_1
2408,FOODS_2_025_WI_2
2409,FOODS_2_025_WI_3
2410,FOODS_2_026_CA_1
2411,FOODS_2_026_CA_2
2412,FOODS_2_026_CA_3
2413,FOODS_2_026_CA_4
2414,FOODS_2_026_TX_1
2415,FOODS_2_026_TX_2
2416,FOODS_2_026_TX_3
2417,FOODS_2_026_WI_1
2418,FOODS_2_026_WI_2
2419,FOODS_2_026_WI_3
2420,FOODS_2_027_CA_1
2421,FOODS_2_027_CA_2
2422,FOODS_2_027_CA_3
2423,FOODS_2_027_CA_4
2424,FOODS_2_027_TX_1
2425,FOODS_2_027_TX_2
2426,FOODS_2_027_TX_3
2427,FOODS_2_027_WI_1
2428,FOODS_2_027_WI_2
2429,FOODS_2_027_WI_3
2430,FOODS_2_028_CA_1
2431,FOODS_2_028_CA_2
2432,FOODS_2_028_CA_3
2433,FOODS_2_028_CA_4
2434,FOODS_2_028_TX_1
2435,FOODS_2_028_TX_2
2436,FOODS_2_028_TX_3
2437,FOODS_2_028_WI_1
2438,FOODS_2_028_WI_2
2439,FOODS_2_028_WI_3
2440,FOODS_2_029_CA_1
2441,FOODS_2_029_CA_2
2442,FOODS_2_029_CA_3
2443,FOODS_2_029_CA_4
2444,FOODS_2_029_TX_1
2445,FOODS_2_029_TX_2
2446,FOODS_2_029_TX_3
2447,FOODS_2_029_WI_1
2448,FOODS_2_029_WI_2
2449,FOODS_2_029_WI_3
2450,FOODS_2_030_CA_1
2451,FOODS_2_030_CA_2
2452,FOODS_2_030_CA_3
2453,FOODS_2_030_CA_4
2454,FOODS_2_030_TX_1
2455,FOODS_2_030_TX_2
2456,FOODS_2_030_TX_3
2457,FOODS_2_030_WI_1
2458,FOODS_2_030_WI_2
2459,FOODS_2_030_WI_3
2460,FOODS_2_031_CA_1
2461,FOODS_2_031_CA_2
2462,FOODS_2_031_CA_3
2463,FOODS_2_031_CA_4
2464,FOODS_2_031_TX_1
2465,FOODS_2_031_TX_2
2466,FOODS_2_031_TX_3
2467,FOODS_2_031_WI_1
2468,FOODS_2_031_WI_2
2469,FOODS_2_031_WI_3
2470,FOODS_2_032_CA_1
2471,FOODS_2_032_CA_2
2472,FOODS_2_032_CA_3
2473,FOODS_2_032_CA_4
2474,FOODS_2_032_TX_1
2475,FOODS_2_032_TX_2
2476,FOODS_2_032_TX_3
2477,FOODS_2_032_WI_1
2478,FOODS_2_032_WI_2
2479,FOODS_2_032_WI_3
2480,FOODS_2_033_CA_1
2481,FOODS_2_033_CA_2
2482,FOODS_2_033_CA_3
2483,FOODS_2_033_CA_4
2484,FOODS_2_033_TX_1
2485,FOODS_2_033_TX_2
2486,FOODS_2_033_TX_3
2487,FOODS_2_033_WI_1
2488,FOODS_2_033_WI_2
2489,FOODS_2_033_WI_3
2490,FOODS_2_034_CA_1
2491,FOODS_2_034_CA_2
2492,FOODS_2_034_CA_3
2493,FOODS_2_034_CA_4
2494,FOODS_2_034_TX_1
2495,FOODS_2_034_TX_2
2496,FOODS_2_034_TX_3
2497,FOODS_2_034_WI_1
2498,FOODS_2_034_WI_2
2499,FOODS_2_034_WI_3
2500,FOODS_2_035_CA_1
2501,FOODS_2_035_CA_2
2502,FOODS_2_035_CA_3
2503,FOODS_2_035_CA_4
2504,FOODS_2_035_TX_1
2505,FOODS_2_035_TX_2
2506,FOODS_2_035_TX_3
2507,FOODS_2_035_WI_1
2508,FOODS_2_035_WI_2
2509,FOODS_2_035_WI_3
2510,FOODS_2_036_CA_1
2511,FOODS_2_036_CA_2
2512,FOODS_2_036_CA_3
2513,FOODS_2_036_CA_4
2514,FOODS_2_036_TX_1
2515,FOODS_2_036_TX_2
2516,FOODS_2_036_TX_3
2517,FOODS_2_036_WI_1
2518,FOODS_2_036_WI_2
2519,FOODS_2_036_WI_3
2520,FOODS_2_037_CA_1
2521,FOODS_2_037_CA_2
2522,FOODS_2_037_CA_3
2523,FOODS_2_037_CA_4
2524,FOODS_2_037_TX_1
